gene_id	gene_name	ND0013	ND0323	ND0463	ND0693
ENSG00000272323	AC026801.2	2	1	1	1
ENSG00000272324	AC012629.2	0	2	0	0
ENSG00000272325	NUDT3	1836.907	1603.167	2836.169	1556
ENSG00000272328	AC007128.2	0	0	0	0
ENSG00000272329	AL353581.1	0	0	0	0
ENSG00000272330	AC002044.1	0	0	0	0
ENSG00000272333	KMT2B	2297	2011.999	4439.999	2361
ENSG00000272334	AC011816.2	3	3	12	2
ENSG00000272335	AC093297.2	43	23	15	22
ENSG00000272337	RNU6-90P	0	0	0	0
ENSG00000272338	AC067838.1	1	4	4	2
ENSG00000272341	AL137003.2	5	13	20	17
ENSG00000272342	AC116609.3	0	0	0	0
ENSG00000272343	AC107952.2	4	1	1	1
ENSG00000272344	SNORD114-21	0	0	0	0
ENSG00000272345	AL031775.1	5	4	23	10
ENSG00000272346	AC103810.8	0	0	0	0
ENSG00000272347	AC116351.2	0	0	0	0
ENSG00000272351	RNA5SP506	0	0	0	0.5
ENSG00000272354	AC092354.1	0	0	0	0
ENSG00000272356	AL080317.2	26	19	12	13
ENSG00000272359	RNU4-89P	0	0	0	0
ENSG00000272360	AC116036.2	3	3	0	0
ENSG00000272361	AC005014.2	3	0	3	0
ENSG00000272362	AL160408.5	0	0	0	0
ENSG00000272366	AL158211.3	0	0	0	0
ENSG00000272368	AC074032.1	10.245	8	16	6
ENSG00000272369	AC008035.1	0	0	1	0
ENSG00000272370	AC092354.2	0	0	0	0
ENSG00000272371	AL591167.1	0	1	0	0
ENSG00000272372	AC009102.2	0	0	0	0
ENSG00000272374	Z97832.2	31	38	19	28
ENSG00000272375	AC026979.3	3	2	3	1
ENSG00000272379	AL008729.2	13	9	49	9
ENSG00000272380	MIR3976	0	0	0	0
ENSG00000272381	LINC02664	0	0	0	0
ENSG00000272382	AC025171.5	7	13	16	14
ENSG00000272383	AC006270.3	0	0	0	0
ENSG00000272384	AC016405.3	0	1	3	31
ENSG00000272386	AC015802.5	0	0	0	0
ENSG00000272387	AL022345.2	0	0	0	0
ENSG00000272391	POM121C	1984.898	1406.259	3217.742	1977.048
ENSG00000272393	RNU6-92P	0	0	0	0
ENSG00000272395	IFNL4	0	0	2	0
ENSG00000272396	AC005392.3	0	0	0	0
ENSG00000272397	AL138916.2	0	0	1	0
ENSG00000272398	CD24	449	301	31	179.001
ENSG00000272400	AC103810.9	0	0	0	1.041
ENSG00000272402	AL031775.2	0	0	1	1
ENSG00000272405	AL365181.3	0	1	0	3
ENSG00000272406	AC108102.1	0	0	0	0
ENSG00000272407	AL022394.1	0	0	3	0
ENSG00000272410	AC022384.1	143.531	139.116	229.162	158.745
ENSG00000272411	AC116312.1	0	2	0	0
ENSG00000272412	RN7SL778P	0	0	0	0
ENSG00000272414	FAM47E-STBD1	0	11.233	5	0
ENSG00000272416	AC025175.1	1	2	0	2
ENSG00000272417	AC034229.4	0	1	0	0
ENSG00000272418	AC090607.4	1	0	0	0
ENSG00000272419	LINC01145	929.57	925.527	351.659	375.975
ENSG00000272420	AL513477.2	0	3	2	3
ENSG00000272425	AC009902.3	2	0	4	0
ENSG00000272426	BX284668.6	0	0	1	0
ENSG00000272428	AL450270.1	0	0	0	0
ENSG00000272430	LINC02637	0	0	0	0
ENSG00000272431	AC104117.5	0	0	0	0
ENSG00000272432	AL031432.3	1	0	3	0
ENSG00000272434	AC137630.3	0	3	35	4
ENSG00000272435	RNA5SP357	0	0	0	0
ENSG00000272436	CUX2P1	0	0	0	0
ENSG00000272438	AL645608.6	0	1	0	0
ENSG00000272439	RNU6-91P	0	0	0	0
ENSG00000272440	AC080013.6	0	0	0	0
ENSG00000272442	AL353588.1	0	0	0	0
ENSG00000272443	OR13Z2P	0	0	0	0
ENSG00000272444	AL118558.4	2	1	2	4
ENSG00000272445	RNU6-84P	0	0	0	0
ENSG00000272446	AL158850.1	2.905	0	0	0
ENSG00000272447	AL135925.1	96.16	42.674	71.452	39.071
ENSG00000272449	AL139246.5	117	70	122	141
ENSG00000272455	AL391244.2	63.9	38.964	25.578	52.07
ENSG00000272456	AC087045.2	0	1	0	5
ENSG00000272457	AC113194.1	0	0	0	0
ENSG00000272458	MIR432	0	0	0	0
ENSG00000272459	AC139795.3	2	2	0	0
ENSG00000272460	SNORD115-40	0	0	0	0
ENSG00000272461	AP005328.1	0	0	0	0
ENSG00000272462	U91328.1	37	43	127	43
ENSG00000272463	AL357054.4	15	5	2	8
ENSG00000272465	AL031768.1	0	0	0	0
ENSG00000272468	AL021807.1	5	0	0	12
ENSG00000272469	RN7SL760P	0	0	2	0
ENSG00000272472	AL512283.1	0	0	1	0
ENSG00000272473	AC006273.1	0	0	0	1
ENSG00000272474	SNORD113-5	0	0	0	0
ENSG00000272476	AL024507.2	1	2	10	1
ENSG00000272477	AC144521.1	0	0	0	0
ENSG00000272478	AL020996.3	0	0	0	0
ENSG00000272479	AC010857.1	0	0	0	0
ENSG00000272480	OR13Z3P	0	0	0	0
ENSG00000272482	AC254633.1	0	0	13	0
ENSG00000272483	AC022001.3	2	5	8	1
ENSG00000272485	AL392183.1	0	0	0	0
ENSG00000272489	AL132656.3	1	2.6	3.452	2.271
ENSG00000272491	AL109659.2	5	7	0	9
ENSG00000272494	OR1X1P	1	0	0	1
ENSG00000272498	AC090948.2	49	42	31	19
ENSG00000272501	AL662844.4	139	208	132	260
ENSG00000272502	AC104958.2	36	33	12	31
ENSG00000272505	AC104964.4	12	7	19	9
ENSG00000272506	AL357078.2	0	0	2	4
ENSG00000272507	RNU6-88P	0	0	0	0
ENSG00000272508	AL136982.6	0	0	0	0
ENSG00000272509	AC087752.4	0	0	1	0
ENSG00000272510	AL121992.3	0	0	0	3
ENSG00000272512	AL645608.7	1	0	15	7
ENSG00000272514	CFAP206	0	3	1	0
ENSG00000272515	AL355578.1	0	0	0	0
ENSG00000272516	AL158211.4	0	0	0	0
ENSG00000272518	AC036214.2	3	6	39	0
ENSG00000272519	AC079610.2	0	0	0	0
ENSG00000272523	LINC01023	2	3	6	2
ENSG00000272525	AC099522.2	1	1	1	3
ENSG00000272529	AC090948.3	26	26	26	15
ENSG00000272533	SNORA28	0	0	0	0
ENSG00000272536	RN7SL840P	0	0	0	0
ENSG00000272537	AC005014.3	0	0	0	0
ENSG00000272540	AL662797.1	20	20	25	19
ENSG00000272541	AL021368.3	0	4.478	8.586	1
ENSG00000272542	AL137246.1	1	0	2	0
ENSG00000272543	MIR4787	0	0	0	0
ENSG00000272545	AC023813.4	0	0	0	0
ENSG00000272549	LINC02538	0	0	0	1
ENSG00000272551	AC017048.3	0	0	0	0
ENSG00000272554	AC012087.2	0	1	0	0
ENSG00000272555	AC009974.1	0	2	41	0
ENSG00000272556	GTF2IP13	167.897	166.516	265.434	97.209
ENSG00000272558	U91328.2	1	0	0	1
ENSG00000272559	OR51F3P	0	0	0	0
ENSG00000272562	AL512343.2	2	1	0	2
ENSG00000272563	AC016745.2	1	1	0	17
ENSG00000272564	AC012511.1	5	1	1	2
ENSG00000272566	AF250324.1	0	0	0	0
ENSG00000272567	AC109347.2	0	0	0	0
ENSG00000272568	AC005162.3	0	0	0	0
ENSG00000272569	OR5BL1P	0	0	0	0
ENSG00000272572	AL138762.1	2	0	0	4
ENSG00000272573	MUSTN1	13.804	0	0	4.018
ENSG00000272574	AL596325.2	0	0	1	0
ENSG00000272575	LINC02098	0	0	0	0
ENSG00000272576	AC027271.1	0	0	1	1
ENSG00000272578	AP000347.1	229.337	366.706	643.771	383.306
ENSG00000272582	AL031587.3	3	5	0	1
ENSG00000272583	AL592494.2	2	2	3	2
ENSG00000272588	AC139887.4	7	17	15	16
ENSG00000272589	ZSWIM8-AS1	16.45	0	13.292	49.843
ENSG00000272592	AL451049.1	0	0	0	0
ENSG00000272593	AL359091.3	0	0	0	0
ENSG00000272595	OR10AH1P	6	0	2	5
ENSG00000272597	AC063944.3	0	1	0	0
ENSG00000272599	AC016394.2	11	10	24	6
ENSG00000272600	AC007308.1	0	1	3	2
ENSG00000272601	AC010655.3	2	1	4.358	0
ENSG00000272602	ZNF595	120	13	202.999	28.999
ENSG00000272604	AC073073.2	11	7	5	8
ENSG00000272606	AC015982.2	8	10	22	5
ENSG00000272609	AC016252.1	0	0	0	0
ENSG00000272610	MAGI1-IT1	0	0	0	0
ENSG00000272617	AC026464.6	0	0	2.566	0
ENSG00000272619	AC093673.2	0	0	1	0
ENSG00000272620	AFAP1-AS1	6	8	1	4
ENSG00000272622	AC010735.2	3	1	0	3
ENSG00000272625	AP000919.4	10	7	30	24
ENSG00000272626	AC021146.12	0	0	0	0
ENSG00000272627	AC016542.1	0	1	0	1
ENSG00000272630	AL731563.3	11	20	18	4
ENSG00000272631	AC067750.1	0	0	1	0
ENSG00000272632	AC097504.2	4	11	1	4
ENSG00000272634	OR51F5P	0	0	0	0
ENSG00000272636	DOC2B	9	26	8	24
ENSG00000272638	AC006027.1	3	7	5	7
ENSG00000272639	AC015712.5	0	0	0	0
ENSG00000272642	AP003121.1	0	0	0	0
ENSG00000272644	AC097468.3	6	2	4	9
ENSG00000272645	GTF2IP20	102.145	100.678	162.676	151.371
ENSG00000272646	AC079766.1	1	0	1	1
ENSG00000272647	AC005020.2	3.446	0	0	3.319
ENSG00000272650	AC110792.3	0	0	1	0
ENSG00000272654	AL358472.2	9	1	7	6
ENSG00000272655	POLR2J4	192.409	149.115	124.272	164.61
ENSG00000272656	AC024933.1	0	0	0	0
ENSG00000272657	AP000317.2	0	0	0	0
ENSG00000272660	AC090425.2	0	0	0	0
ENSG00000272661	AC021097.1	13	10	1	11
ENSG00000272662	AC073352.1	0	0	2	0
ENSG00000272663	AC093635.1	0	0	1	2
ENSG00000272664	OR51C4P	0	0	0	0
ENSG00000272666	U62317.1	1	4	8	14
ENSG00000272667	AC012306.2	23.656	10.619	23.506	31.693
ENSG00000272668	AL590560.3	16	62	2	45
ENSG00000272669	AL021707.6	21	28	89	123
ENSG00000272672	AL391497.1	1	1	0	0
ENSG00000272674	PCDHB16	0	0	0	0
ENSG00000272676	OR5AO1P	0	0	0	0
ENSG00000272677	AC124016.1	15	7	22	6
ENSG00000272678	AC112503.1	2	1	0	2
ENSG00000272679	AL355987.2	0	1.6	0	0
ENSG00000272681	FAM223B	11	0	9	0
ENSG00000272682	AC004471.2	1.019	0	0	2.005
ENSG00000272685	OR9I3P	0	0	0	0
ENSG00000272686	AC006333.2	8	6	82	11
ENSG00000272688	AP005329.3	20	9	8	26
ENSG00000272689	AC004832.4	0	0	4	2
ENSG00000272690	LINC02018	4	15	3	16
ENSG00000272691	AC092807.2	0	0	0	0
ENSG00000272692	AC010997.4	1	0	0	0
ENSG00000272693	AC073107.1	7	10	8	6
ENSG00000272694	Z94160.2	8	0	0	0
ENSG00000272695	GAS6-DT	0	0	2	0
ENSG00000272696	AL359091.4	4	3	1	6
ENSG00000272699	AC007620.3	1	1	2	0
ENSG00000272701	MESTIT1	1	3	0	0
ENSG00000272702	AC010913.1	0	1	1	0
ENSG00000272703	AP005137.2	0	0	0	0
ENSG00000272707	AC046143.2	0	0	0	0
ENSG00000272710	AC133041.1	0	0	0	0
ENSG00000272711	AC019069.1	22	24	4	33
ENSG00000272714	AL139098.2	0	0	0	0
ENSG00000272715	AL157904.1	0	0	0	0
ENSG00000272716	AL121658.1	2	0	3	1
ENSG00000272717	AC112236.2	0	0	5	0
ENSG00000272719	AC006483.2	1	1	0	13
ENSG00000272720	AL022322.1	3	5	4	1
ENSG00000272721	AC131235.2	0	0	0	0
ENSG00000272727	LINC02266	0	0	0	0
ENSG00000272729	AC009336.1	0	0	0	0
ENSG00000272732	AC004982.1	2	1	3	1
ENSG00000272733	AP000345.2	1	4	10	4
ENSG00000272734	ADIRF-AS1	17	46	59.001	30
ENSG00000272735	AC007881.3	3	1	7	13
ENSG00000272736	AC005323.2	0	0	0	0
ENSG00000272741	AC069257.3	0	0	0	0
ENSG00000272742	AC135457.1	0	0	0	0
ENSG00000272744	AC107214.2	0	0	1	0
ENSG00000272745	AC004948.1	0	0	2	0
ENSG00000272746	AP005131.7	1	6	12	1
ENSG00000272748	AC063962.1	0	0	0	0
ENSG00000272750	AL592148.3	3	0	21	5
ENSG00000272752	STAG3L5P-PVRIG2P-PILRB	613.28	547.866	726.077	486.607
ENSG00000272754	AL133245.1	6	12	70	22
ENSG00000272755	AC245297.2	1	0	2	0
ENSG00000272758	AC083798.2	42	24	31	37
ENSG00000272760	AC093726.1	0	0	0	0
ENSG00000272762	AC115284.1	0	0	0	0
ENSG00000272763	AC103702.2	0	1	0	0
ENSG00000272764	AL596094.1	1	0	5	0
ENSG00000272767	JMJD1C-AS1	4	0	2	12
ENSG00000272768	AC004854.2	9	4	33	5
ENSG00000272769	AC097532.2	0	0	0	0
ENSG00000272770	AC005696.2	0	0	0	0
ENSG00000272772	AC104109.3	0	0	0	2.219
ENSG00000272774	AC112219.2	0	0	0	0
ENSG00000272777	AC019131.2	0	0	15	2
ENSG00000272779	AC245060.4	50.156	46.134	93.557	42.829
ENSG00000272783	AC147067.2	3	1	1	1
ENSG00000272784	AC019193.2	0	0	0	0
ENSG00000272787	AC253536.6	2	1	3	1
ENSG00000272788	AP000864.1	0	0	0	0
ENSG00000272789	AC010976.2	1	0	0	29
ENSG00000272791	AC073389.3	3	3	2	5
ENSG00000272795	AC126283.1	0	0	2	0
ENSG00000272797	AC092954.1	0	0	0	0
ENSG00000272798	AL008721.1	0	1	0	0
ENSG00000272799	AC006238.1	6	5	2	12
ENSG00000272800	AC021851.1	0	3	2	0
ENSG00000272801	AC004080.5	0	0	0	1
ENSG00000272804	KRTAP10-7	0	0	0	0
ENSG00000272807	AC007038.2	4	0	8	1
ENSG00000272808	AC015712.6	0	1	0	1
ENSG00000272810	U91328.3	0	1	0	2
ENSG00000272812	AC004908.2	3	2	7	1.217
ENSG00000272814	AC093732.2	0	0	0	0
ENSG00000272815	AC098850.4	0	0	0	0
ENSG00000272817	AL359198.1	4	2	3	4
ENSG00000272821	U62317.2	0	0	0	0
ENSG00000272822	AC073610.2	0	8.934	2.507	0
ENSG00000272823	AL445423.1	1	0	0	0
ENSG00000272824	AC245100.6	1	0	1	0
ENSG00000272825	AL844908.1	21	16	2	17
ENSG00000272829	AC002470.1	1	1	0	1
ENSG00000272831	AC027644.3	43	16	57	56
ENSG00000272832	AC022296.4	0	1	0	0
ENSG00000272834	AL022238.3	1	1	1	0
ENSG00000272836	AL022328.1	17	3	8	7
ENSG00000272837	OR10AE3P	0	0	1	0
ENSG00000272839	AC011899.3	7	10	14	32
ENSG00000272840	AC092902.2	0	0	0	0
ENSG00000272841	AL139393.3	1.383	1	10	2
ENSG00000272842	AL391834.1	2	0	1	0
ENSG00000272843	AC211476.2	5	5	12	1
ENSG00000272844	AC074044.1	2	1	2	1
ENSG00000272848	AL135910.1	2	1	1	0
ENSG00000272849	AC084018.1	0	0	0	1.208
ENSG00000272851	AC096772.1	0	0	0	0
ENSG00000272853	AC069544.1	6	2	6	4
ENSG00000272854	AC004839.2	0	0	0	0
ENSG00000272855	AC104458.1	0	0	1	0
ENSG00000272856	AC112250.2	0	0	0	0
ENSG00000272858	Z93930.3	5	7	21	4
ENSG00000272861	AC012360.2	0	0	1	0
ENSG00000272862	AC106052.1	0	0	0	0
ENSG00000272864	AC135803.1	0	0	0	0
ENSG00000272865	AL591686.2	0	0	0	0
ENSG00000272866	AL135786.2	0	0	0	2
ENSG00000272870	AC097534.2	7	6	7	13
ENSG00000272871	AL159169.2	4	6	22	3
ENSG00000272872	AP000525.1	0	0	0	0
ENSG00000272874	AL034548.1	0	0	0	0
ENSG00000272880	AL161734.1	0	0	0	0
ENSG00000272882	OR2BH1P	0	0	0	0
ENSG00000272884	AC113189.4	2.982	3.371	0	0
ENSG00000272885	AC092574.1	0	0	1	2
ENSG00000272886	DCP1A	661	514	1655	602
ENSG00000272887	CSPG4P5	0	0	0	0
ENSG00000272888	LINC01578	719.955	365.999	4073.668	274.977
ENSG00000272892	AL133551.1	4	2	1	12
ENSG00000272894	AC004982.2	9	8	32	7
ENSG00000272895	AC009303.3	0	0	0	0
ENSG00000272896	AL355987.3	0	4.992	2.109	0
ENSG00000272897	AL109827.1	0	0	0	0
ENSG00000272899	ATP6V1FNB	23	19	43	16
ENSG00000272900	OR10Q2P	0	0	0	0
ENSG00000272902	TBC1D8-AS1	4	3	12	7
ENSG00000272904	AL390726.2	1	4	0	0
ENSG00000272905	AC018648.1	0	0	0	0
ENSG00000272906	AL353708.3	14	7	31	35
ENSG00000272908	AC006033.2	41	50	42	21
ENSG00000272909	AL122035.2	16	22	108	14
ENSG00000272910	AC090425.3	1	0	2	2
ENSG00000272911	AC005696.3	0	0	4	1
ENSG00000272912	AL356608.1	0	0	0	1
ENSG00000272913	AC009237.14	29	12	10	8
ENSG00000272914	AL359532.1	4	6	6	7
ENSG00000272915	AC018635.2	0	0	0	0
ENSG00000272916	AC022400.5	155.142	211.336	573.837	130.098
ENSG00000272917	AC010186.4	1.829	12.326	16.348	0
ENSG00000272918	AC005070.3	15	14	39	22
ENSG00000272920	hsa-mir-1253	0	0	0	0
ENSG00000272921	AC005832.4	0	21.673	0	0
ENSG00000272922	AC107294.1	0	1	0	0
ENSG00000272923	AC092139.1	5	5	19	11
ENSG00000272927	AC107464.3	8	21	21	15
ENSG00000272931	AC099568.2	5	2	12	1
ENSG00000272933	AL391121.1	22	15	52	96
ENSG00000272934	AL390726.3	0	0	0	0
ENSG00000272936	AC096586.1	1	2	2	0
ENSG00000272937	OR6U2P	0	0	0	0
ENSG00000272940	U62317.3	4	3	1	2
ENSG00000272941	AC083862.2	107	110	385	217
ENSG00000272942	AL022324.3	0	0	1	0
ENSG00000272944	AC079834.2	4	1	0	0
ENSG00000272945	AL356299.2	0	1	0	0
ENSG00000272948	AP001412.1	4	2	2	4
ENSG00000272950	AC093799.1	0	3	8	1
ENSG00000272953	AC092171.4	2	4	1	11
ENSG00000272954	AP000553.2	1	1	0	1
ENSG00000272958	AP000322.1	0	1	0	0
ENSG00000272963	OR7A19P	0	0	0	0
ENSG00000272966	AC064836.2	2	1	4	0
ENSG00000272967	AC073352.2	0	1	1	0
ENSG00000272968	RBAK-RBAKDN	4.814	0	3.788	1.266
ENSG00000272969	AC024243.1	0	0	1	0
ENSG00000272970	AC107294.2	3	1	0	3
ENSG00000272971	AL365181.4	0	0	0	0
ENSG00000272973	AP000350.5	1	0	2	1
ENSG00000272975	MYHAS	0	0	0	0
ENSG00000272977	AL008721.2	56	49	34	50
ENSG00000272979	AC093388.1	8	5	8	4
ENSG00000272980	Z94721.2	14.943	7.929	26.208	11.927
ENSG00000272982	AL355816.1	0	0	0	0
ENSG00000272983	AL117339.4	1	0	4	1
ENSG00000272984	AC007349.4	0	0	0	0
ENSG00000272986	AC009570.1	3	1	25	0
ENSG00000272987	OR5AL1	0	0	0	0
ENSG00000272988	AC022392.1	0	5	7	1
ENSG00000272989	LINC02012	8	7	9	5
ENSG00000272990	AC084036.1	3	1	27	4
ENSG00000272991	AF129408.1	0	0	0	1
ENSG00000272994	AC012360.3	21	12	91	20
ENSG00000272995	AC097505.1	0	0	0	0
ENSG00000273001	AL731533.2	0	0	1	1
ENSG00000273002	AL355388.2	33	47	12	113
ENSG00000273003	ARL2-SNX15	0	0	0	0
ENSG00000273004	AL078644.2	2	0	11	6
ENSG00000273006	AC009229.3	0	1	0	0
ENSG00000273007	AC021205.3	1	2	0	0
ENSG00000273008	AC010864.1	9	7	19	9
ENSG00000273010	AL360270.3	2	3	21	0
ENSG00000273011	AC092681.3	0	1	0	0
ENSG00000273012	AL353600.1	0	0	0	0
ENSG00000273013	AC117490.2	0	0	2	0
ENSG00000273014	AC018645.3	0	0	1	0
ENSG00000273015	AC008124.1	194	138	389	114
ENSG00000273017	AP000240.1	0	0	0	0
ENSG00000273018	FAM106A	58.942	69.734	135.072	11.304
ENSG00000273024	INTS4P2	1.663	0	0	0
ENSG00000273025	AC009690.3	16.341	0	0	0
ENSG00000273026	AL358472.3	0	0	8	4
ENSG00000273027	AL844908.2	3	3	0	3
ENSG00000273032	DGCR9	0	1	0	3
ENSG00000273033	LINC02035	214	220	839	324
ENSG00000273035	AC007684.2	0	0	1	0
ENSG00000273036	AL390726.4	2.545	4.594	0	4.279
ENSG00000273038	AL365203.2	32	25	39	20
ENSG00000273041	ATF4P2	1	4.504	0	0
ENSG00000273044	AL022334.2	0	0	1	0
ENSG00000273045	C2orf15	26.759	6.75	14.697	11.885
ENSG00000273046	AC012531.2	0	2	0	0
ENSG00000273047	AL121845.2	171.299	104.883	45.997	140.908
ENSG00000273049	AC012531.3	0	0	0	0
ENSG00000273051	OR51F4P	0	0	0	0
ENSG00000273055	AC005046.1	2	3	3	4
ENSG00000273056	AL354694.1	3	2	3	4
ENSG00000273058	AL359921.2	10	6	23	16
ENSG00000273059	AC239803.1	0	0	0	1
ENSG00000273061	CDC37L1-DT	2	0	3	4
ENSG00000273062	AL449106.1	27	9	10	32
ENSG00000273063	AC007250.1	0	0	0	0
ENSG00000273064	AC017083.1	10	9	8	26
ENSG00000273066	AL355987.4	97.582	59.854	345.45	43.318
ENSG00000273068	Z99755.2	0	0	0	0
ENSG00000273069	AC211433.2	0	0	0	0
ENSG00000273073	AC073869.3	2	0	0	0
ENSG00000273076	AL021707.7	1	0	7	9
ENSG00000273077	AC110609.1	0	0	0	0
ENSG00000273079	GRIN2B	1	0	0	0
ENSG00000273080	AC009309.1	6	1	3	3
ENSG00000273082	Z73429.1	0	0	0	0
ENSG00000273084	AC092171.5	1	0	6	8
ENSG00000273085	OR52E1	0	0	0	0
ENSG00000273088	AL713999.1	0	0	0	0
ENSG00000273090	AC007378.1	2	2	4	1
ENSG00000273091	AP000255.1	1	0	0	0
ENSG00000273093	AC097065.2	0	0	0	0
ENSG00000273096	AL021707.8	1	5	3	3
ENSG00000273098	AC005303.1	0	0	0	0
ENSG00000273100	AL596442.2	0	0	0	0
ENSG00000273102	AP000569.1	0	1	0	0
ENSG00000273104	AP000322.2	0	0	0	0
ENSG00000273106	AC019129.2	2	0	2	10
ENSG00000273107	AL512598.1	0	1	0	1
ENSG00000273108	AL121929.2	14	16	7	14
ENSG00000273110	AL162591.2	2	4	9	6
ENSG00000273111	LYPD4	0	0	7	0
ENSG00000273112	AL590385.2	1.554	1.878	2.206	1.67
ENSG00000273113	AC133528.1	0	0	0	0
ENSG00000273115	AP001596.2	0	0	0	0
ENSG00000273117	AC144652.1	22	7	69	52
ENSG00000273118	AC093865.1	0	0	0	0
ENSG00000273119	AP005229.2	0	0	0	0
ENSG00000273123	AC020634.2	1	1	0	4
ENSG00000273124	AL365434.2	0	0	0	0
ENSG00000273125	LINC01990	0	0	0	0
ENSG00000273129	PACERR	0	1	0	0
ENSG00000273132	AL355312.4	1	0	0	0
ENSG00000273133	AC116651.1	6	5	2	7
ENSG00000273136	NBPF26	320.121	272.223	1816.313	429.637
ENSG00000273137	AL022328.2	16	10	13	11
ENSG00000273138	AC005021.1	0	0	0	0
ENSG00000273139	AC007663.3	1	0	1	2
ENSG00000273141	AP001269.4	1	0	28	28
ENSG00000273142	LINC02604	202	180	215.999	344
ENSG00000273143	AL355512.1	1	0	13	0
ENSG00000273145	BX537318.1	10	4	18	7
ENSG00000273148	LINC00653	6	11	49	5
ENSG00000273149	AL138963.4	45	25	81	17
ENSG00000273151	AC073957.3	38	36	49	80
ENSG00000273153	AC067747.1	0	0	1.717	0
ENSG00000273154	AL121845.3	363.479	245.278	77.757	317.853
ENSG00000273155	AC092587.1	0	0	3.641	0
ENSG00000273156	AC124016.2	6	5	16	5
ENSG00000273160	AL359962.2	1	1	12	4
ENSG00000273162	AL133215.2	2	1	1	0
ENSG00000273164	DGCR10	0	0	0	0
ENSG00000273165	AL121652.1	0	1	0	0
ENSG00000273167	AL359736.1	2.479	0	8.633	0
ENSG00000273171	AC002094.3	0	0	0	0
ENSG00000273172	LINC02091	0	0	0	0
ENSG00000273173	SNURF	18.192	19.514	35.894	4.647
ENSG00000273174	AC108673.2	4	6	31	300
ENSG00000273175	BX323046.1	0	1	2	6
ENSG00000273176	AL008635.1	0	0	0	4
ENSG00000273177	AC092954.2	0	0	0	0
ENSG00000273179	AC092535.5	1	0	3	2
ENSG00000273180	AC019193.3	0	0	0	0
ENSG00000273181	AC131235.3	0	0	0	1
ENSG00000273183	AC093726.2	17	11	5	15
ENSG00000273184	AC010655.4	0	7.535	17.508	0
ENSG00000273186	AL359091.5	1	0	0	0
ENSG00000273188	AL022328.3	1	1	13	27
ENSG00000273189	AC010619.2	19.096	24.377	1.552	28.469
ENSG00000273192	AL671710.1	28	20	64	23
ENSG00000273196	AC062037.2	0	0	0	0
ENSG00000273198	AL096803.4	0	0	0	0
ENSG00000273199	AP000692.2	1	1	14	14
ENSG00000273203	AC006946.2	11	8	0	4
ENSG00000273204	AC104506.1	0	0	2	0
ENSG00000273209	AC069148.1	0	0	0	0
ENSG00000273210	AP001437.1	3	4	7	13
ENSG00000273211	AC137630.4	1	3	2	4
ENSG00000273212	AC000068.2	1	0	1	0
ENSG00000273213	HIST2H3PS2	13.612	14.077	12.02	32.492
ENSG00000273214	AL031587.4	7	1	0	2
ENSG00000273216	AC002059.1	0	1	5	0
ENSG00000273217	AC008695.1	151.107	163.308	526.815	0
ENSG00000273218	AC005776.2	0	0	1	1
ENSG00000273219	AC091736.1	0	1	1	2
ENSG00000273221	AL355816.2	66	37	69	56
ENSG00000273225	FAM25BP	0	0	2	0
ENSG00000273226	AL391834.2	4	3	3	1
ENSG00000273228	OR5BQ1P	0	0	0	0
ENSG00000273230	AC102953.2	32	28	15	34
ENSG00000273232	AC090912.3	0	0	0	0
ENSG00000273233	AC097724.1	0	0	0	0
ENSG00000273234	OR2A13P	0	0	0	0
ENSG00000273238	TMEM271	0	1	0	0
ENSG00000273240	AC013468.1	3	1	0	3
ENSG00000273243	Z82243.1	7	6	8	9
ENSG00000273244	AC005301.1	0	0	0	0
ENSG00000273245	AC092653.1	3	3	18	0
ENSG00000273247	AC097376.3	97	161	172	333
ENSG00000273248	AC010997.5	0	0	0	0
ENSG00000273249	BX649632.1	5	1	3	2
ENSG00000273252	OR7E39P	0	0	0	0
ENSG00000273253	AL022328.4	21	30	132	57
ENSG00000273254	AF129075.2	0	1	4	0
ENSG00000273255	OR5BP1P	0	0	0	0
ENSG00000273257	AC069200.1	0	0	0	0
ENSG00000273258	AC016737.2	0	0	0	0
ENSG00000273259	AL049839.2	0	0	0	0
ENSG00000273261	AC092953.2	0	0	2	0
ENSG00000273262	AL121928.1	3	0	0	3
ENSG00000273264	AL360219.1	0	0	0	0
ENSG00000273265	CNNM3-DT	3	3	13	6
ENSG00000273267	AC097381.3	0	0	0	0
ENSG00000273269	AC073283.3	0	0	0	1.193
ENSG00000273270	AC090114.2	143	86	231	397.968
ENSG00000273271	AP000254.2	1	2	30	1
ENSG00000273272	U62317.4	17	19	49	21
ENSG00000273274	ZBTB8B	0	0	0	0
ENSG00000273275	AC017083.2	1	2	6	1
ENSG00000273284	AP001033.2	2	0	60	1
ENSG00000273287	AL008718.2	1	1	0	0
ENSG00000273289	AL121672.3	2	0	0	0
ENSG00000273291	AC092042.3	0	0	1	0
ENSG00000273293	AC093458.1	1	2	0	0
ENSG00000273294	C1QTNF3-AMACR	0	38.929	0	12.022
ENSG00000273295	AP000350.6	0	28	75	13
ENSG00000273297	AC009275.1	1	3	1	0
ENSG00000273299	AC006153.1	0	0	0	0
ENSG00000273300	AC000068.3	1	0	4	2
ENSG00000273301	AC016717.2	0	0	0	2
ENSG00000273302	AC016747.3	1	0	5	1
ENSG00000273305	AC009237.15	0	2	0	0
ENSG00000273306	AC018690.1	3	1	25	1
